,prev_daily,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,reproduction_rate,stringency_index,"New Task Force, Bureau or Administrative Configuration",Anti-Disinformation Measures,Closure and Regulation of Schools,COVID-19 Vaccines,Curfew,Declaration of Emergency,External Border Restrictions,Health Monitoring,Health Resources,Health Testing,Hygiene,Internal Border Restrictions,Lockdown,Other Policy Not Listed Above,Public Awareness Measures,Quarantine,Restriction and Regulation of Businesses,Restriction and Regulation of Government Services,Restrictions of Mass Gatherings,Social Distancing
519,24447.0,GBR,Europe,United Kingdom,2021-07-02,4855169.0,26706.0,22185.857,154752.0,32.0,1.37,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
520,23818.0,GBR,Europe,United Kingdom,2021-07-03,4879616.0,24447.0,23115.0,154783.0,31.0,1.36,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
521,27100.0,GBR,Europe,United Kingdom,2021-07-04,4903434.0,23818.0,24428.571,154813.0,30.0,1.35,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
522,28334.0,GBR,Europe,United Kingdom,2021-07-05,4930534.0,27100.0,25065.143,154842.0,29.0,1.34,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
523,32048.0,GBR,Europe,United Kingdom,2021-07-06,4958868.0,28334.0,26223.857,154877.0,35.0,1.33,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
524,31977.0,GBR,Europe,United Kingdom,2021-07-07,4990916.0,32048.0,27144.143,154913.0,36.0,1.31,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
525,35200.0,GBR,Europe,United Kingdom,2021-07-08,5022893.0,31977.0,27775.714,154955.0,42.0,1.3,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
526,31800.0,GBR,Europe,United Kingdom,2021-07-09,5058093.0,35200.0,28989.143,155007.0,52.0,1.29,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
527,31352.0,GBR,Europe,United Kingdom,2021-07-10,5089893.0,31800.0,30039.571,155052.0,45.0,1.28,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
528,33998.0,GBR,Europe,United Kingdom,2021-07-11,5121245.0,31352.0,31115.857,155088.0,36.0,1.27,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
529,36216.0,GBR,Europe,United Kingdom,2021-07-12,5155243.0,33998.0,32101.286,155131.0,43.0,1.26,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
530,41748.0,GBR,Europe,United Kingdom,2021-07-13,5191459.0,36216.0,33227.286,155181.0,50.0,1.25,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
531,47891.0,GBR,Europe,United Kingdom,2021-07-14,5233207.0,41748.0,34613.0,155228.0,47.0,1.23,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
532,51273.0,GBR,Europe,United Kingdom,2021-07-15,5281098.0,47891.0,36886.429,155282.0,54.0,1.22,51.39,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
533,53969.0,GBR,Europe,United Kingdom,2021-07-16,5332371.0,51273.0,39182.571,155337.0,55.0,1.2,51.39,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
534,47599.0,GBR,Europe,United Kingdom,2021-07-17,5386340.0,53969.0,42349.571,155397.0,60.0,1.18,51.39,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
535,39538.0,GBR,Europe,United Kingdom,2021-07-18,5433939.0,47599.0,44670.571,155470.0,73.0,1.16,51.39,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
536,46125.0,GBR,Europe,United Kingdom,2021-07-19,5473477.0,39538.0,45462.0,155558.0,88.0,1.13,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
537,43404.0,GBR,Europe,United Kingdom,2021-07-20,5519602.0,46125.0,46877.571,155626.0,68.0,1.11,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
538,39315.0,GBR,Europe,United Kingdom,2021-07-21,5563006.0,43404.0,47114.143,155687.0,61.0,1.08,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
539,35654.0,GBR,Europe,United Kingdom,2021-07-22,5602321.0,39315.0,45889.0,155772.0,85.0,1.05,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540,31285.0,GBR,Europe,United Kingdom,2021-07-23,5637975.0,35654.0,43657.714,155855.0,83.0,1.03,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
541,28652.0,GBR,Europe,United Kingdom,2021-07-24,5669260.0,31285.0,40417.143,155924.0,69.0,1.01,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
542,24386.0,GBR,Europe,United Kingdom,2021-07-25,5697912.0,28652.0,37710.429,155997.0,73.0,0.99,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
543,23228.0,GBR,Europe,United Kingdom,2021-07-26,5722298.0,24386.0,35545.857,156076.0,79.0,0.98,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
544,25402.0,GBR,Europe,United Kingdom,2021-07-27,5745526.0,23228.0,32274.857,156153.0,77.0,0.97,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
545,30633.0,GBR,Europe,United Kingdom,2021-07-28,5770928.0,25402.0,29703.143,156237.0,84.0,0.96,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
546,29213.0,GBR,Europe,United Kingdom,2021-07-29,5801561.0,30633.0,28462.857,156325.0,88.0,0.95,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
547,25754.0,GBR,Europe,United Kingdom,2021-07-30,5830774.0,29213.0,27542.714,156430.0,105.0,0.95,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
548,24139.0,GBR,Europe,United Kingdom,2021-07-31,5856528.0,25754.0,26752.571,156521.0,91.0,0.95,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
549,21687.0,GBR,Europe,United Kingdom,2021-08-01,5880667.0,24139.0,26107.857,156618.0,97.0,0.95,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
550,21466.0,GBR,Europe,United Kingdom,2021-08-02,5902354.0,21687.0,25722.286,156710.0,92.0,0.95,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
551,28936.0,GBR,Europe,United Kingdom,2021-08-03,5923820.0,21466.0,25470.571,156790.0,80.0,0.96,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
552,29825.0,GBR,Europe,United Kingdom,2021-08-04,5952756.0,28936.0,25975.429,156882.0,92.0,0.96,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
553,31442.0,GBR,Europe,United Kingdom,2021-08-05,5982581.0,29825.0,25860.0,156983.0,101.0,0.97,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
554,28229.0,GBR,Europe,United Kingdom,2021-08-06,6014023.0,31442.0,26178.429,157081.0,98.0,0.98,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
555,27110.0,GBR,Europe,United Kingdom,2021-08-07,6042252.0,28229.0,26532.0,157187.0,106.0,0.98,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
556,24881.0,GBR,Europe,United Kingdom,2021-08-08,6069362.0,27110.0,26956.429,157271.0,84.0,0.99,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
557,23297.0,GBR,Europe,United Kingdom,2021-08-09,6094243.0,24881.0,27412.714,157355.0,84.0,0.99,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
558,29260.0,GBR,Europe,United Kingdom,2021-08-10,6117540.0,23297.0,27674.286,157440.0,85.0,1.0,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
559,32706.0,GBR,Europe,United Kingdom,2021-08-11,6146800.0,29260.0,27720.571,157529.0,89.0,1.0,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
560,32362.0,GBR,Europe,United Kingdom,2021-08-12,6179506.0,32706.0,28132.143,157635.0,106.0,1.01,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
561,29143.0,GBR,Europe,United Kingdom,2021-08-13,6211868.0,32362.0,28263.571,157733.0,98.0,1.01,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
562,26426.0,GBR,Europe,United Kingdom,2021-08-14,6241011.0,29143.0,28394.143,157837.0,104.0,1.02,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
563,28176.0,GBR,Europe,United Kingdom,2021-08-15,6267437.0,26426.0,28296.429,157928.0,91.0,1.02,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
564,26628.0,GBR,Europe,United Kingdom,2021-08-16,6295613.0,28176.0,28767.143,158017.0,89.0,1.03,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
565,33646.0,GBR,Europe,United Kingdom,2021-08-17,6322241.0,26628.0,29243.0,158119.0,102.0,1.03,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
566,36273.0,GBR,Europe,United Kingdom,2021-08-18,6355887.0,33646.0,29869.571,158230.0,111.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
567,36987.0,GBR,Europe,United Kingdom,2021-08-19,6392160.0,36273.0,30379.143,158345.0,115.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
568,31783.0,GBR,Europe,United Kingdom,2021-08-20,6429147.0,36987.0,31039.857,158472.0,127.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
569,31976.0,GBR,Europe,United Kingdom,2021-08-21,6460930.0,31783.0,31417.0,158590.0,118.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
570,31675.0,GBR,Europe,United Kingdom,2021-08-22,6492906.0,31976.0,32209.857,158719.0,129.0,1.05,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
571,30619.0,GBR,Europe,United Kingdom,2021-08-23,6524581.0,31675.0,32709.714,158839.0,120.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
572,35547.0,GBR,Europe,United Kingdom,2021-08-24,6555200.0,30619.0,33279.857,158957.0,118.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
573,37962.0,GBR,Europe,United Kingdom,2021-08-25,6590747.0,35547.0,33551.429,159065.0,108.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
574,37690.0,GBR,Europe,United Kingdom,2021-08-26,6628709.0,37962.0,33792.714,159190.0,125.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
575,32087.0,GBR,Europe,United Kingdom,2021-08-27,6666399.0,37690.0,33893.143,159329.0,139.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
576,32937.0,GBR,Europe,United Kingdom,2021-08-28,6698486.0,32087.0,33936.571,159463.0,134.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
577,26227.0,GBR,Europe,United Kingdom,2021-08-29,6731423.0,32937.0,34073.857,159602.0,139.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
578,31931.0,GBR,Europe,United Kingdom,2021-08-30,6757650.0,26227.0,33295.571,159711.0,109.0,1.03,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
579,35493.0,GBR,Europe,United Kingdom,2021-08-31,6789581.0,31931.0,33483.0,159839.0,128.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
580,37830.0,GBR,Europe,United Kingdom,2021-09-01,6825074.0,35493.0,33475.286,159964.0,125.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
581,42065.0,GBR,Europe,United Kingdom,2021-09-02,6862904.0,37830.0,33456.429,160101.0,137.0,1.04,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
582,36642.0,GBR,Europe,United Kingdom,2021-09-03,6904969.0,42065.0,34081.429,160253.0,152.0,1.03,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
583,36515.0,GBR,Europe,United Kingdom,2021-09-04,6941611.0,36642.0,34732.143,160398.0,145.0,1.03,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
584,40801.0,GBR,Europe,United Kingdom,2021-09-05,6978126.0,36515.0,35243.286,160562.0,164.0,1.03,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
585,37179.0,GBR,Europe,United Kingdom,2021-09-06,7018927.0,40801.0,37325.286,160719.0,157.0,1.02,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
586,38486.0,GBR,Europe,United Kingdom,2021-09-07,7056106.0,37179.0,38075.0,160885.0,166.0,1.02,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
587,37480.0,GBR,Europe,United Kingdom,2021-09-08,7094592.0,38486.0,38502.571,161028.0,143.0,1.01,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
588,36734.0,GBR,Europe,United Kingdom,2021-09-09,7132072.0,37480.0,38452.571,161208.0,180.0,1.0,43.98,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
589,28856.0,GBR,Europe,United Kingdom,2021-09-10,7168806.0,36734.0,37691.0,161358.0,150.0,0.99,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
590,28614.0,GBR,Europe,United Kingdom,2021-09-11,7197662.0,28856.0,36578.714,161502.0,144.0,0.99,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
591,30283.0,GBR,Europe,United Kingdom,2021-09-12,7226276.0,28614.0,35450.0,161643.0,141.0,0.98,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
592,26251.0,GBR,Europe,United Kingdom,2021-09-13,7256559.0,30283.0,33947.429,161761.0,118.0,0.98,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
593,29873.0,GBR,Europe,United Kingdom,2021-09-14,7282810.0,26251.0,32386.286,161931.0,170.0,0.98,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
594,26326.0,GBR,Europe,United Kingdom,2021-09-15,7312683.0,29873.0,31155.857,162100.0,169.0,0.98,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
595,32292.0,GBR,Europe,United Kingdom,2021-09-16,7339009.0,26326.0,29562.429,162262.0,162.0,0.98,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
596,29438.0,GBR,Europe,United Kingdom,2021-09-17,7371301.0,32292.0,28927.857,162446.0,184.0,0.99,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
597,29007.0,GBR,Europe,United Kingdom,2021-09-18,7400739.0,29438.0,29011.0,162583.0,137.0,0.99,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
598,35702.0,GBR,Europe,United Kingdom,2021-09-19,7429746.0,29007.0,29067.143,162719.0,136.0,1.0,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
599,31095.0,GBR,Europe,United Kingdom,2021-09-20,7465448.0,35702.0,29841.286,162878.0,159.0,1.0,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
600,33560.0,GBR,Europe,United Kingdom,2021-09-21,7496543.0,31095.0,30533.286,163016.0,138.0,1.01,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
601,35764.0,GBR,Europe,United Kingdom,2021-09-22,7530103.0,33560.0,31060.0,163175.0,159.0,1.01,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
602,35620.0,GBR,Europe,United Kingdom,2021-09-23,7565867.0,35764.0,32408.286,163324.0,149.0,1.01,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
603,29746.0,GBR,Europe,United Kingdom,2021-09-24,7601487.0,35620.0,32883.714,163465.0,141.0,1.02,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
604,32997.0,GBR,Europe,United Kingdom,2021-09-25,7631233.0,29746.0,32927.714,163593.0,128.0,1.02,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
605,37485.0,GBR,Europe,United Kingdom,2021-09-26,7664230.0,32997.0,33497.714,163704.0,111.0,1.02,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
606,34520.0,GBR,Europe,United Kingdom,2021-09-27,7701715.0,37485.0,33752.429,163830.0,126.0,1.03,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
607,35059.0,GBR,Europe,United Kingdom,2021-09-28,7736235.0,34520.0,34241.714,163950.0,120.0,1.03,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
608,35742.0,GBR,Europe,United Kingdom,2021-09-29,7771294.0,35059.0,34455.857,164092.0,142.0,1.03,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
609,34589.0,GBR,Europe,United Kingdom,2021-09-30,7807036.0,35742.0,34452.714,164221.0,129.0,1.03,41.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
610,29389.0,GBR,Europe,United Kingdom,2021-10-01,7841625.0,34589.0,34305.429,164360.0,139.0,1.03,40.58,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
611,29666.0,GBR,Europe,United Kingdom,2021-10-02,7871014.0,29389.0,34254.429,164478.0,118.0,1.03,40.58,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
612,34256.0,GBR,Europe,United Kingdom,2021-10-03,7900680.0,29666.0,33778.571,164585.0,107.0,1.03,40.58,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
613,33049.0,GBR,Europe,United Kingdom,2021-10-04,7934936.0,34256.0,33317.286,164698.0,113.0,1.04,40.58,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
614,38675.0,GBR,Europe,United Kingdom,2021-10-05,7967985.0,33049.0,33107.143,164833.0,135.0,1.04,40.58,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
