iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,reproduction_rate,stringency_index
CHN,Asia,China,2020/1/22,547,,,17,,,26.39
CHN,Asia,China,2020/1/23,639,92,,18,1,3.05,44.91
CHN,Asia,China,2020/1/24,916,277,,26,8,3.3,44.91
CHN,Asia,China,2020/1/25,1399,483,,42,16,3.52,47.69
CHN,Asia,China,2020/1/26,2062,663,,56,14,3.62,69.91
CHN,Asia,China,2020/1/27,2863,801,,82,26,3.7,69.91
CHN,Asia,China,2020/1/28,5494,2631,706.714,131,49,3.72,69.91
CHN,Asia,China,2020/1/29,6070,576,789,133,2,3.31,69.91
CHN,Asia,China,2020/1/30,8124,2054,1069.286,171,38,3.06,69.91
CHN,Asia,China,2020/1/31,9783,1659,1266.714,213,42,2.82,69.91
CHN,Asia,China,2020/2/1,11871,2088,1496,259,46,2.68,77.31
CHN,Asia,China,2020/2/2,16607,4736,2077.857,361,102,2.6,77.31
CHN,Asia,China,2020/2/3,19693,3086,2404.286,425,64,2.34,77.31
CHN,Asia,China,2020/2/4,23680,3987,2598,490,65,2.09,77.31
CHN,Asia,China,2020/2/5,27409,3729,3048.429,562,72,1.95,77.31
CHN,Asia,China,2020/2/6,30553,3144,3204.143,632,70,1.71,77.31
CHN,Asia,China,2020/2/7,34075,3522,3470.286,717,85,1.59,77.31
CHN,Asia,China,2020/2/8,36778,2703,3558.143,804,87,1.46,77.31
CHN,Asia,China,2020/2/9,39790,3012,3311.857,904,100,1.38,77.31
CHN,Asia,China,2020/2/10,42306,2516,3230.429,1011,107,1.38,75.46
CHN,Asia,China,2020/2/11,44327,2021,2949.571,1111,100,1.4,75.46
CHN,Asia,China,2020/2/12,44699,372,2470,1116,5,1.59,75.46
CHN,Asia,China,2020/2/13,59832,15133,4182.714,1368,252,1.85,75.46
CHN,Asia,China,2020/2/14,66292,6460,4602.429,1520,152,1.55,75.46
CHN,Asia,China,2020/2/15,68347,2055,4509.857,1662,142,1.2,75.46
CHN,Asia,China,2020/2/16,70446,2099,4379.429,1765,103,0.94,75.46
CHN,Asia,China,2020/2/17,72364,1918,4294,1863,98,0.77,75.46
CHN,Asia,China,2020/2/18,74139,1775,4258.857,2002,139,0.61,75.46
CHN,Asia,China,2020/2/19,74546,407,4263.857,2114,112,0.52,75.46
CHN,Asia,China,2020/2/20,74999,453,2166.714,2236,122,0.39,75.46
CHN,Asia,China,2020/2/21,75472,473,1311.429,2236,0,0.37,75.46
CHN,Asia,China,2020/2/22,76922,1450,1225,2441,205,0.36,75.46
CHN,Asia,China,2020/2/23,76938,16,927.429,2443,2,0.3,75.46
CHN,Asia,China,2020/2/24,77152,214,684,2593,150,0.29,75.46
CHN,Asia,China,2020/2/25,77660,508,503,2663,70,0.3,81.02
CHN,Asia,China,2020/2/26,78065,405,502.714,2715,52,0.32,81.02
CHN,Asia,China,2020/2/27,78498,433,499.857,2744,29,0.3,81.02
CHN,Asia,China,2020/2/28,78824,326,478.857,2788,44,0.31,81.02
CHN,Asia,China,2020/2/29,79251,427,332.714,2835,47,0.33,81.02
CHN,Asia,China,2020/3/1,79826,575,412.571,2870,35,0.32,81.02
CHN,Asia,China,2020/3/2,80026,200,410.571,2912,42,0.29,81.02
CHN,Asia,China,2020/3/3,80151,125,355.857,2945,33,0.25,81.02
CHN,Asia,China,2020/3/4,80271,120,315.143,2981,36,0.24,81.02
CHN,Asia,China,2020/3/5,80422,151,274.857,3013,32,0.21,81.02
CHN,Asia,China,2020/3/6,80573,151,249.857,3042,29,0.2,81.02
CHN,Asia,China,2020/3/7,80652,79,200.143,3070,28,0.18,81.02
CHN,Asia,China,2020/3/8,80699,47,124.714,3097,27,0.16,81.02
CHN,Asia,China,2020/3/9,80735,36,101.286,3120,23,0.15,81.02
CHN,Asia,China,2020/3/10,80757,22,86.571,3136,16,0.15,81.02
CHN,Asia,China,2020/3/11,80785,28,73.429,3158,22,0.15,81.02
CHN,Asia,China,2020/3/12,80793,8,53,3169,11,0.14,81.02
CHN,Asia,China,2020/3/13,80801,8,32.571,3176,7,0.16,81.02
CHN,Asia,China,2020/3/14,80827,26,25,3189,13,0.2,81.02
CHN,Asia,China,2020/3/15,80848,21,21.286,3199,10,0.24,81.02
CHN,Asia,China,2020/3/16,80867,19,18.857,3213,14,0.31,79.17
CHN,Asia,China,2020/3/17,80884,17,18.143,3226,13,0.38,79.17
CHN,Asia,China,2020/3/18,80906,22,17.286,3237,11,0.46,79.17
CHN,Asia,China,2020/3/19,80931,25,19.714,3245,8,0.56,79.17
CHN,Asia,China,2020/3/20,80977,46,25.143,3249,4,0.66,79.17
CHN,Asia,China,2020/3/21,81014,37,26.714,3255,6,0.74,79.17
CHN,Asia,China,2020/3/22,81094,80,35.143,3270,15,0.82,79.17
CHN,Asia,China,2020/3/23,81118,24,35.857,3270,0,0.85,79.17
CHN,Asia,China,2020/3/24,81180,62,42.286,3277,7,0.89,79.17
CHN,Asia,China,2020/3/25,81221,41,45,3281,4,0.91,79.17
CHN,Asia,China,2020/3/26,81298,77,52.429,3287,6,0.94,81.94
CHN,Asia,China,2020/3/27,81345,47,52.571,3292,5,0.92,81.94
CHN,Asia,China,2020/3/28,81401,56,55.286,3295,3,0.9,73.61
CHN,Asia,China,2020/3/29,81444,43,50,3300,5,0.86,73.61
CHN,Asia,China,2020/3/30,81478,34,51.429,3304,4,0.81,73.61
CHN,Asia,China,2020/3/31,83065,1587,269.286,3305,1,0.75,73.61
CHN,Asia,China,2020/4/1,83224,159,286.143,3312,7,0.69,73.61
CHN,Asia,China,2020/4/2,83304,80,286.571,3318,6,0.62,73.61
CHN,Asia,China,2020/4/3,83391,87,292.286,3322,4,0.58,69.91
CHN,Asia,China,2020/4/4,83467,76,295.143,3326,4,0.57,69.91
CHN,Asia,China,2020/4/5,83541,74,299.571,3329,3,0.58,69.91
CHN,Asia,China,2020/4/6,83653,112,310.714,3331,2,0.62,69.91
CHN,Asia,China,2020/4/7,83713,60,92.571,3331,0,0.65,69.91
CHN,Asia,China,2020/4/8,83904,191,97.143,3333,2,0.7,56.94
CHN,Asia,China,2020/4/9,84006,102,100.286,3335,2,0.69,56.94
CHN,Asia,China,2020/4/10,84081,75,98.571,3336,1,0.67,56.94
CHN,Asia,China,2020/4/11,84163,82,99.429,3339,3,0.72,56.94
CHN,Asia,China,2020/4/12,84328,165,112.429,3339,0,0.77,56.94
CHN,Asia,China,2020/4/13,84435,107,111.714,3341,2,0.79,56.94
CHN,Asia,China,2020/4/14,84512,77,114.143,3341,0,0.81,56.94
CHN,Asia,China,2020/4/15,84607,95,100.429,3342,1,0.87,56.94
CHN,Asia,China,2020/4/16,84712,105,100.857,3342,0,0.94,56.94
CHN,Asia,China,2020/4/17,85121,409,148.571,4632,,1.02,56.94
CHN,Asia,China,2020/4/18,85190,69,146.714,4632,0,0.85,56.94
CHN,Asia,China,2020/4/19,85251,61,131.857,4632,0,0.72,56.94
CHN,Asia,China,2020/4/20,85312,61,125.286,4632,0,0.65,56.94
CHN,Asia,China,2020/4/21,85378,66,123.714,4632,0,0.59,56.94
CHN,Asia,China,2020/4/22,85430,52,117.571,4632,0,0.55,56.94
CHN,Asia,China,2020/4/23,85468,38,108,4632,0,0.5,56.94
CHN,Asia,China,2020/4/24,85514,46,56.143,4632,0,0.47,56.94
CHN,Asia,China,2020/4/25,85550,36,51.429,4632,0,0.47,56.94
CHN,Asia,China,2020/4/26,85579,29,46.857,4633,1,0.47,56.94
CHN,Asia,China,2020/4/27,85610,31,42.571,4633,0,0.5,56.94
CHN,Asia,China,2020/4/28,85672,62,42,4633,0,0.54,56.94
CHN,Asia,China,2020/4/29,85701,29,38.714,4633,0,0.53,56.94
CHN,Asia,China,2020/4/30,85746,45,39.714,4633,0,0.52,56.94
CHN,Asia,China,2020/5/1,85766,20,36,4633,0,0.48,56.94
CHN,Asia,China,2020/5/2,85774,8,32,4633,0,0.48,56.94
CHN,Asia,China,2020/5/3,85758,,,4633,0,0.52,56.94
CHN,Asia,China,2020/5/4,85753,,,4633,0,0.55,56.94
CHN,Asia,China,2020/5/5,85770,17,,4633,0,0.59,56.94
CHN,Asia,China,2020/5/6,85792,22,,4633,0,0.62,56.94
CHN,Asia,China,2020/5/7,85799,7,,4633,0,0.64,56.94
CHN,Asia,China,2020/5/8,85816,17,,4633,0,0.69,56.94
CHN,Asia,China,2020/5/9,85845,29,,4633,0,0.76,56.94
CHN,Asia,China,2020/5/10,85881,36,18.286,4633,0,0.78,81.94
CHN,Asia,China,2020/5/11,85888,7,19.286,4633,0,0.75,81.94
CHN,Asia,China,2020/5/12,85910,22,20,4633,0,0.78,81.94
CHN,Asia,China,2020/5/13,85921,11,18.429,4633,0,0.79,81.94
CHN,Asia,China,2020/5/14,85936,15,19.571,4633,0,0.81,81.94
CHN,Asia,China,2020/5/15,85955,19,19.857,4633,0,0.85,81.94
CHN,Asia,China,2020/5/16,85973,18,18.286,4634,1,0.9,81.94
CHN,Asia,China,2020/5/17,85992,19,15.857,4634,0,0.95,81.94
CHN,Asia,China,2020/5/18,86019,27,18.714,4634,0,1.03,81.94
CHN,Asia,China,2020/5/19,86035,16,17.857,4634,0,1.08,81.94
CHN,Asia,China,2020/5/20,86051,16,18.571,4634,0,1.17,81.94
CHN,Asia,China,2020/5/21,86082,31,20.857,4634,0,1.29,81.94
CHN,Asia,China,2020/5/22,86125,43,24.286,4634,0,1.33,81.94
CHN,Asia,China,2020/5/23,86156,31,26.143,4634,0,1.29,81.94
CHN,Asia,China,2020/5/24,86203,47,30.143,4634,0,1.27,81.94
CHN,Asia,China,2020/5/25,86250,47,33,4634,0,1.2,81.94
CHN,Asia,China,2020/5/26,86280,30,35,4634,0,1.1,81.94
CHN,Asia,China,2020/5/27,86310,30,37,4634,0,1.01,81.94
CHN,Asia,China,2020/5/28,86333,23,35.857,4634,0,0.89,81.94
CHN,Asia,China,2020/5/29,86342,9,31,4634,0,0.8,81.94
CHN,Asia,China,2020/5/30,86348,6,27.429,4634,0,0.71,81.94
CHN,Asia,China,2020/5/31,86367,19,23.429,4634,0,0.7,81.94
CHN,Asia,China,2020/6/1,86388,21,19.714,4634,0,0.7,81.94
CHN,Asia,China,2020/6/2,86397,9,16.714,4634,0,0.67,81.94
CHN,Asia,China,2020/6/3,86400,3,12.857,4634,0,0.64,78.24
CHN,Asia,China,2020/6/4,86409,9,10.857,4634,0,0.66,78.24
CHN,Asia,China,2020/6/5,86414,5,10.286,4634,0,0.67,78.24
CHN,Asia,China,2020/6/6,86422,8,10.571,4634,0,0.68,78.24
CHN,Asia,China,2020/6/7,86430,8,9,4634,0,0.76,78.24
CHN,Asia,China,2020/6/8,86435,5,6.714,4634,0,0.88,78.24
CHN,Asia,China,2020/6/9,86458,23,8.714,4634,0,1.08,78.24
CHN,Asia,China,2020/6/10,86474,16,10.571,4634,0,1.21,78.24
CHN,Asia,China,2020/6/11,86484,10,10.714,4634,0,1.35,78.24
CHN,Asia,China,2020/6/12,86495,11,11.571,4634,0,1.58,78.24
CHN,Asia,China,2020/6/13,86559,64,19.571,4634,0,1.87,78.24
CHN,Asia,China,2020/6/14,86615,56,26.429,4634,0,1.88,78.24
CHN,Asia,China,2020/6/15,86673,58,34,4634,0,1.78,78.24
CHN,Asia,China,2020/6/16,86723,50,37.857,4634,0,1.63,78.24
CHN,Asia,China,2020/6/17,86756,33,40.286,4634,0,1.47,78.24
CHN,Asia,China,2020/6/18,86796,40,44.571,4634,0,1.34,78.24
CHN,Asia,China,2020/6/19,86799,3,43.429,4634,0,1.21,78.24
CHN,Asia,China,2020/6/20,86861,62,43.143,4634,0,1.17,78.24
CHN,Asia,China,2020/6/21,86881,20,38,4634,0,1.1,78.24
CHN,Asia,China,2020/6/22,86909,28,33.714,4634,0,1.09,78.24
CHN,Asia,China,2020/6/23,86928,19,29.286,4634,0,1.02,78.24
CHN,Asia,China,2020/6/24,86948,20,27.429,4634,0,0.94,78.24
CHN,Asia,China,2020/6/25,86962,14,23.714,4634,0,0.9,78.24
CHN,Asia,China,2020/6/26,86987,25,26.857,4634,0,0.86,78.24
CHN,Asia,China,2020/6/27,87015,28,22,4634,0,0.79,78.24
CHN,Asia,China,2020/6/28,87032,17,21.571,4634,0,0.77,78.24
CHN,Asia,China,2020/6/29,87056,24,21,4634,0,0.77,78.24
CHN,Asia,China,2020/6/30,87060,4,18.857,4634,0,0.78,78.24
CHN,Asia,China,2020/7/1,87065,5,16.714,4634,0,0.84,78.24
CHN,Asia,China,2020/7/2,87072,7,15.714,4634,0,0.84,78.24
CHN,Asia,China,2020/7/3,87079,7,13.143,4634,0,0.87,78.24
CHN,Asia,China,2020/7/4,87091,12,10.857,4634,0,0.93,78.24
CHN,Asia,China,2020/7/5,87101,10,9.857,4634,0,1.03,78.24
CHN,Asia,China,2020/7/6,87113,12,8.143,4634,0,1.17,78.24
CHN,Asia,China,2020/7/7,87140,27,11.429,4634,0,1.31,78.24
CHN,Asia,China,2020/7/8,87155,15,12.857,4634,0,1.38,78.24
CHN,Asia,China,2020/7/9,87160,5,12.571,4634,0,1.41,78.24
CHN,Asia,China,2020/7/10,87163,3,12,4634,0,1.42,78.24
CHN,Asia,China,2020/7/11,87180,17,12.714,4634,0,1.41,78.24
CHN,Asia,China,2020/7/12,87193,13,13.143,4634,0,1.44,78.24
CHN,Asia,China,2020/7/13,87199,6,12.286,4634,0,1.48,78.24
CHN,Asia,China,2020/7/14,87213,14,10.429,4634,0,1.51,78.24
CHN,Asia,China,2020/7/15,87218,5,9,4634,0,1.52,78.24
CHN,Asia,China,2020/7/16,87234,16,10.571,4634,0,1.64,78.24
CHN,Asia,China,2020/7/17,87256,22,13.286,4634,0,1.71,78.24
CHN,Asia,China,2020/7/18,87286,30,15.143,4634,0,1.76,78.24
CHN,Asia,China,2020/7/19,87349,63,22.286,4634,0,1.8,78.24
CHN,Asia,China,2020/7/20,87372,23,24.714,4634,0,1.73,78.24
CHN,Asia,China,2020/7/21,87390,18,25.286,4634,0,1.71,78.24
CHN,Asia,China,2020/7/22,87437,47,31.286,4634,0,1.76,78.24
CHN,Asia,China,2020/7/23,87473,36,34.143,4634,0,1.75,78.24
CHN,Asia,China,2020/7/24,87539,66,40.429,4634,0,1.75,78.24
CHN,Asia,China,2020/7/25,87641,102,50.714,4634,0,1.71,78.24
CHN,Asia,China,2020/7/26,87753,112,57.714,4634,0,1.63,78.24
CHN,Asia,China,2020/7/27,87834,81,66,4634,0,1.55,78.24
CHN,Asia,China,2020/7/28,87945,111,79.286,4634,0,1.47,78.24
CHN,Asia,China,2020/7/29,88026,81,84.143,4634,0,1.37,78.24
CHN,Asia,China,2020/7/30,88162,136,98.429,4634,0,1.28,78.24
CHN,Asia,China,2020/7/31,88182,20,91.857,4634,0,1.15,78.24
CHN,Asia,China,2020/8/1,88248,66,86.714,4634,0,1.05,78.24
CHN,Asia,China,2020/8/2,88307,59,79.143,4634,0,0.97,78.24
CHN,Asia,China,2020/8/3,88348,41,73.429,4634,0,0.92,78.24
CHN,Asia,China,2020/8/4,88394,46,64.143,4634,0,0.91,78.24
CHN,Asia,China,2020/8/5,88455,61,61.286,4634,0,0.89,78.24
CHN,Asia,China,2020/8/6,88511,56,49.857,4634,0,0.87,78.24
CHN,Asia,China,2020/8/7,88556,45,53.429,4634,0,0.84,78.24
CHN,Asia,China,2020/8/8,88593,37,49.286,4634,0,0.81,78.24
CHN,Asia,China,2020/8/9,88653,60,49.429,4634,0,0.79,78.24
CHN,Asia,China,2020/8/10,88725,72,53.857,4634,0,0.8,78.24
CHN,Asia,China,2020/8/11,88759,34,52.143,4634,0,0.78,78.24
CHN,Asia,China,2020/8/12,88802,43,49.571,4634,0,0.79,78.24
CHN,Asia,China,2020/8/13,88852,50,48.714,4634,0,0.78,78.24
CHN,Asia,China,2020/8/14,88902,50,49.429,4634,0,0.77,78.24
CHN,Asia,China,2020/8/15,88940,38,49.571,4634,0,0.75,78.24
CHN,Asia,China,2020/8/16,88977,37,46.286,4634,0,0.73,78.24
CHN,Asia,China,2020/8/17,89035,58,44.286,4634,0,0.73,78.24
CHN,Asia,China,2020/8/18,89069,34,44.286,4634,0,0.71,78.24
CHN,Asia,China,2020/8/19,89088,19,40.857,4634,0,0.68,78.24
CHN,Asia,China,2020/8/20,89132,44,40,4634,0,0.67,78.24
CHN,Asia,China,2020/8/21,89174,42,38.857,4634,0,0.67,78.24
CHN,Asia,China,2020/8/22,89219,45,39.857,4634,0,0.66,78.24
CHN,Asia,China,2020/8/23,89250,31,39,4634,0,0.63,78.24
CHN,Asia,China,2020/8/24,89290,40,36.429,4634,0,0.64,78.24
CHN,Asia,China,2020/8/25,89321,31,36,4634,0,0.65,78.24
CHN,Asia,China,2020/8/26,89338,17,35.714,4634,0,0.65,78.24
CHN,Asia,China,2020/8/27,89365,27,33.286,4634,0,0.65,78.24
CHN,Asia,China,2020/8/28,89388,23,30.571,4634,0,0.64,78.24
CHN,Asia,China,2020/8/29,89404,16,26.429,4634,0,0.65,78.24
CHN,Asia,China,2020/8/30,89425,21,25,4634,0,0.66,78.24
CHN,Asia,China,2020/8/31,89454,29,23.429,4634,0,0.71,78.24
CHN,Asia,China,2020/9/1,89495,41,24.857,4634,0,0.78,78.24
CHN,Asia,China,2020/9/2,89526,31,26.857,4634,0,0.8,55.09
CHN,Asia,China,2020/9/3,89561,35,28,4634,0,0.8,55.09
CHN,Asia,China,2020/9/4,89595,34,29.571,4634,0,0.8,46.76
CHN,Asia,China,2020/9/5,89613,18,29.857,4634,0,0.78,46.76
CHN,Asia,China,2020/9/6,89641,28,30.857,4634,0,0.78,46.76
CHN,Asia,China,2020/9/7,89666,25,30.286,4634,0,0.8,46.76
CHN,Asia,China,2020/9/8,89680,14,26.429,4634,0,0.82,46.76
CHN,Asia,China,2020/9/9,89694,14,24,4634,0,0.87,46.76
CHN,Asia,China,2020/9/10,89724,30,23.286,4634,0,0.95,46.76
CHN,Asia,China,2020/9/11,89751,27,22.286,4634,0,1.02,46.76
CHN,Asia,China,2020/9/12,89768,17,22.143,4634,0,1.09,46.76
CHN,Asia,China,2020/9/13,89848,80,29.571,4634,0,1.17,46.76
CHN,Asia,China,2020/9/14,89894,46,32.571,4634,0,1.12,46.76
CHN,Asia,China,2020/9/15,89913,19,33.286,4634,0,1.05,81.94
CHN,Asia,China,2020/9/16,89936,23,34.571,4634,0,1.03,81.94
CHN,Asia,China,2020/9/17,89982,46,36.857,4634,0,1.03,81.94
CHN,Asia,China,2020/9/18,90014,32,37.571,4634,0,1,81.94
CHN,Asia,China,2020/9/19,90048,34,40,4634,0,0.99,81.94
CHN,Asia,China,2020/9/20,90081,33,33.286,4634,0,0.95,81.94
CHN,Asia,China,2020/9/21,90112,31,31.143,4634,0,0.92,75.46
CHN,Asia,China,2020/9/22,90137,25,32,4634,0,0.91,71.76
CHN,Asia,China,2020/9/23,90159,22,31.857,4634,0,0.91,63.43
CHN,Asia,China,2020/9/24,90187,28,29.286,4634,0,0.93,63.43
CHN,Asia,China,2020/9/25,90219,32,29.286,4634,0,0.95,63.43
CHN,Asia,China,2020/9/26,90263,44,30.714,4634,0,0.98,54.17
CHN,Asia,China,2020/9/27,90305,42,32,4634,0,0.98,54.17
CHN,Asia,China,2020/9/28,90331,26,31.286,4634,0,0.98,54.17
CHN,Asia,China,2020/9/29,90374,43,33.857,4634,0,1.02,54.17
CHN,Asia,China,2020/9/30,90403,29,34.857,4634,0,1.02,54.17
CHN,Asia,China,2020/10/1,90425,22,34,4634,0,1.01,54.17
CHN,Asia,China,2020/10/2,90467,42,35.429,4634,0,1.03,54.17
CHN,Asia,China,2020/10/3,90494,27,33,4634,0,1.02,54.17
CHN,Asia,China,2020/10/4,90535,41,32.857,4634,0,1.03,54.17
CHN,Asia,China,2020/10/5,90574,39,34.714,4634,0,1.05,54.17
CHN,Asia,China,2020/10/6,90611,37,33.857,4634,0,1.08,54.17
CHN,Asia,China,2020/10/7,90640,29,33.857,4634,0,1.09,54.17
CHN,Asia,China,2020/10/8,90668,28,34.714,4634,0,1.1,54.17
CHN,Asia,China,2020/10/9,90698,30,33,4634,0,1.1,54.17
CHN,Asia,China,2020/10/10,90758,60,37.714,4634,0,1.11,52.31
CHN,Asia,China,2020/10/11,90806,48,38.714,4634,0,1.07,52.31
CHN,Asia,China,2020/10/12,90844,38,38.571,4634,0,1.01,61.57
CHN,Asia,China,2020/10/13,90877,33,38,4634,0,1,61.57
CHN,Asia,China,2020/10/14,90899,22,37,4634,0,0.99,61.57
CHN,Asia,China,2020/10/15,90944,45,39.429,4634,0,1.02,61.57
CHN,Asia,China,2020/10/16,90965,21,38.143,4634,0,1,61.57
CHN,Asia,China,2020/10/17,90988,23,32.857,4634,0,1.03,61.57
CHN,Asia,China,2020/10/18,91035,47,32.714,4634,0,1.06,61.57
CHN,Asia,China,2020/10/19,91087,52,34.714,4634,0,1.07,61.57
CHN,Asia,China,2020/10/20,91120,33,34.714,4634,0,1.09,61.57
CHN,Asia,China,2020/10/21,91146,26,35.286,4634,0,1.12,61.57
CHN,Asia,China,2020/10/22,91188,42,34.857,4634,0,1.18,61.57
CHN,Asia,China,2020/10/23,91227,39,37.429,4634,0,1.22,61.57
CHN,Asia,China,2020/10/24,91267,40,39.857,4634,0,1.29,81.94
CHN,Asia,China,2020/10/25,91302,35,38.143,4634,0,1.4,81.94
CHN,Asia,China,2020/10/26,91477,175,55.714,4634,0,1.57,81.94
CHN,Asia,China,2020/10/27,91567,90,63.857,4634,0,1.46,81.94
CHN,Asia,China,2020/10/28,91628,61,68.857,4634,0,1.32,81.94
CHN,Asia,China,2020/10/29,91645,17,65.286,4634,0,1.22,81.94
CHN,Asia,China,2020/10/30,91731,86,72,4634,0,1.23,68.98
