,prev_daily,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,reproduction_rate,stringency_index,"New Task Force, Bureau or Administrative Configuration",Anti-Disinformation Measures,Closure and Regulation of Schools,COVID-19 Vaccines,Curfew,Declaration of Emergency,External Border Restrictions,Health Monitoring,Health Resources,Health Testing,Hygiene,Internal Border Restrictions,Lockdown,Other Policy Not Listed Above,Public Awareness Measures,Quarantine,Restriction and Regulation of Businesses,Restriction and Regulation of Government Services,Restrictions of Mass Gatherings,Social Distancing
419,20.0,CHN,Asia,China,2021-03-16,98278.0,9.0,18.714,4636.0,0.0,0.92,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
420,17.0,CHN,Asia,China,2021-03-17,98298.0,20.0,17.714,4636.0,0.0,0.85,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
421,9.0,CHN,Asia,China,2021-03-18,98315.0,17.0,17.571,4636.0,0.0,0.8,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
422,19.0,CHN,Asia,China,2021-03-19,98324.0,9.0,16.857,4636.0,0.0,0.75,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
423,11.0,CHN,Asia,China,2021-03-20,98343.0,19.0,15.714,4636.0,0.0,0.78,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
424,16.0,CHN,Asia,China,2021-03-21,98354.0,11.0,15.143,4636.0,0.0,0.82,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
425,23.0,CHN,Asia,China,2021-03-22,98370.0,16.0,14.429,4636.0,0.0,0.89,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
426,18.0,CHN,Asia,China,2021-03-23,98393.0,23.0,16.429,4636.0,0.0,0.95,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
427,19.0,CHN,Asia,China,2021-03-24,98411.0,18.0,16.143,4636.0,0.0,0.98,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
428,43.0,CHN,Asia,China,2021-03-25,98430.0,19.0,16.429,4636.0,0.0,1.0,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
429,35.0,CHN,Asia,China,2021-03-26,98473.0,43.0,21.286,4636.0,0.0,1.04,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
430,27.0,CHN,Asia,China,2021-03-27,98508.0,35.0,23.571,4636.0,0.0,1.03,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
431,23.0,CHN,Asia,China,2021-03-28,98535.0,27.0,25.857,4636.0,0.0,1.01,51.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
432,14.0,CHN,Asia,China,2021-03-29,98558.0,23.0,26.857,4636.0,0.0,1.02,44.44,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
433,22.0,CHN,Asia,China,2021-03-30,98572.0,14.0,25.571,4636.0,0.0,1.06,44.44,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
434,47.0,CHN,Asia,China,2021-03-31,98594.0,22.0,26.143,4636.0,0.0,1.14,50.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
435,47.0,CHN,Asia,China,2021-04-01,98641.0,47.0,30.143,4636.0,0.0,1.22,50.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
436,36.0,CHN,Asia,China,2021-04-02,98688.0,47.0,30.714,4636.0,0.0,1.21,50.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
437,47.0,CHN,Asia,China,2021-04-03,98724.0,36.0,30.857,4636.0,0.0,1.17,50.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
438,39.0,CHN,Asia,China,2021-04-04,98771.0,47.0,33.714,4636.0,0.0,1.14,50.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
439,16.0,CHN,Asia,China,2021-04-05,98810.0,39.0,36.0,4636.0,0.0,1.09,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
440,28.0,CHN,Asia,China,2021-04-06,98826.0,16.0,36.286,4636.0,0.0,1.02,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
441,22.0,CHN,Asia,China,2021-04-07,98854.0,28.0,37.143,4636.0,0.0,0.99,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
442,25.0,CHN,Asia,China,2021-04-08,98876.0,22.0,33.571,4636.0,0.0,0.94,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
443,18.0,CHN,Asia,China,2021-04-09,98901.0,25.0,30.429,4636.0,0.0,0.92,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
444,38.0,CHN,Asia,China,2021-04-10,98919.0,18.0,27.857,4636.0,0.0,0.93,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
445,19.0,CHN,Asia,China,2021-04-11,98957.0,38.0,26.571,4636.0,0.0,0.98,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
446,26.0,CHN,Asia,China,2021-04-12,98976.0,19.0,23.714,4636.0,0.0,0.99,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
447,20.0,CHN,Asia,China,2021-04-13,99002.0,26.0,25.143,4636.0,0.0,1.01,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
448,26.0,CHN,Asia,China,2021-04-14,99022.0,20.0,24.0,4636.0,0.0,1.02,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
449,46.0,CHN,Asia,China,2021-04-15,99048.0,26.0,24.571,4636.0,0.0,1.04,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
450,33.0,CHN,Asia,China,2021-04-16,99094.0,46.0,27.571,4636.0,0.0,1.09,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
451,22.0,CHN,Asia,China,2021-04-17,99127.0,33.0,29.714,4636.0,0.0,1.09,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
452,23.0,CHN,Asia,China,2021-04-18,99149.0,22.0,27.429,4636.0,0.0,1.05,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
453,28.0,CHN,Asia,China,2021-04-19,99172.0,23.0,28.0,4636.0,0.0,0.99,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
454,13.0,CHN,Asia,China,2021-04-20,99200.0,28.0,28.286,4636.0,0.0,0.96,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
455,34.0,CHN,Asia,China,2021-04-21,99213.0,13.0,27.286,4636.0,0.0,0.92,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
456,30.0,CHN,Asia,China,2021-04-22,99247.0,34.0,28.429,4636.0,0.0,0.93,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
457,23.0,CHN,Asia,China,2021-04-23,99277.0,30.0,26.143,4636.0,0.0,0.9,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458,25.0,CHN,Asia,China,2021-04-24,99300.0,23.0,24.714,4636.0,0.0,0.88,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
459,28.0,CHN,Asia,China,2021-04-25,99325.0,25.0,25.143,4636.0,0.0,0.9,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
460,22.0,CHN,Asia,China,2021-04-26,99353.0,28.0,25.857,4636.0,0.0,0.92,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
461,32.0,CHN,Asia,China,2021-04-27,99375.0,22.0,25.0,4636.0,0.0,0.95,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
462,26.0,CHN,Asia,China,2021-04-28,99407.0,32.0,27.714,4636.0,0.0,0.99,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
463,34.0,CHN,Asia,China,2021-04-29,99433.0,26.0,26.571,4636.0,0.0,0.97,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
464,27.0,CHN,Asia,China,2021-04-30,99467.0,34.0,27.143,4636.0,0.0,0.94,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
465,27.0,CHN,Asia,China,2021-05-01,99494.0,27.0,27.714,4636.0,0.0,0.91,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
466,29.0,CHN,Asia,China,2021-05-02,99521.0,27.0,28.0,4636.0,0.0,0.88,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
467,22.0,CHN,Asia,China,2021-05-03,99550.0,29.0,28.143,4636.0,0.0,0.86,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
468,14.0,CHN,Asia,China,2021-05-04,99572.0,22.0,28.143,4636.0,0.0,0.85,67.13,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
469,18.0,CHN,Asia,China,2021-05-05,99586.0,14.0,25.571,4636.0,0.0,0.83,67.13,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
470,24.0,CHN,Asia,China,2021-05-06,99604.0,18.0,24.429,4636.0,0.0,0.82,63.43,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
471,18.0,CHN,Asia,China,2021-05-07,99628.0,24.0,23.0,4636.0,0.0,0.84,63.43,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
472,20.0,CHN,Asia,China,2021-05-08,99646.0,18.0,21.714,4636.0,0.0,0.87,63.43,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
473,32.0,CHN,Asia,China,2021-05-09,99666.0,20.0,20.714,4636.0,0.0,0.92,63.43,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
474,37.0,CHN,Asia,China,2021-05-10,99698.0,32.0,21.143,4636.0,0.0,1.0,63.43,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
475,16.0,CHN,Asia,China,2021-05-11,99735.0,37.0,23.286,4636.0,0.0,1.04,63.43,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
476,20.0,CHN,Asia,China,2021-05-12,99751.0,16.0,23.571,4636.0,0.0,1.04,61.57,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
477,36.0,CHN,Asia,China,2021-05-13,99771.0,20.0,23.857,4636.0,0.0,1.06,61.57,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
478,43.0,CHN,Asia,China,2021-05-14,99807.0,36.0,25.571,4636.0,0.0,1.12,67.13,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
479,42.0,CHN,Asia,China,2021-05-15,99850.0,43.0,29.143,4636.0,0.0,1.16,67.13,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
480,36.0,CHN,Asia,China,2021-05-16,99892.0,42.0,32.286,4636.0,0.0,1.16,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
481,28.0,CHN,Asia,China,2021-05-17,99928.0,36.0,32.857,4636.0,0.0,1.12,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
482,24.0,CHN,Asia,China,2021-05-18,99956.0,28.0,31.571,4636.0,0.0,1.09,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
483,39.0,CHN,Asia,China,2021-05-19,99980.0,24.0,32.714,4636.0,0.0,1.08,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484,35.0,CHN,Asia,China,2021-05-20,100019.0,39.0,35.429,4636.0,0.0,1.08,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
485,41.0,CHN,Asia,China,2021-05-21,100054.0,35.0,35.286,4636.0,0.0,1.07,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
486,37.0,CHN,Asia,China,2021-05-22,100095.0,41.0,35.0,4636.0,0.0,1.07,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
487,35.0,CHN,Asia,China,2021-05-23,100132.0,37.0,34.286,4636.0,0.0,1.06,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
488,29.0,CHN,Asia,China,2021-05-24,100167.0,35.0,34.143,4636.0,0.0,1.04,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
489,30.0,CHN,Asia,China,2021-05-25,100196.0,29.0,34.286,4636.0,0.0,1.02,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
490,28.0,CHN,Asia,China,2021-05-26,100226.0,30.0,35.143,4636.0,0.0,1.02,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
491,42.0,CHN,Asia,China,2021-05-27,100254.0,28.0,33.571,4636.0,0.0,1.01,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
492,23.0,CHN,Asia,China,2021-05-28,100296.0,42.0,34.571,4636.0,0.0,1.02,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
493,49.0,CHN,Asia,China,2021-05-29,100319.0,23.0,32.0,4636.0,0.0,1.02,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
494,26.0,CHN,Asia,China,2021-05-30,100368.0,49.0,33.714,4636.0,0.0,1.07,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
495,36.0,CHN,Asia,China,2021-05-31,100394.0,26.0,32.429,4636.0,0.0,1.08,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
496,39.0,CHN,Asia,China,2021-06-01,100430.0,36.0,33.429,4636.0,0.0,1.11,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
497,38.0,CHN,Asia,China,2021-06-02,100469.0,39.0,34.714,4636.0,0.0,1.12,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
498,42.0,CHN,Asia,China,2021-06-03,100507.0,38.0,36.143,4636.0,0.0,1.12,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
499,52.0,CHN,Asia,China,2021-06-04,100549.0,42.0,36.143,4636.0,0.0,1.11,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
500,29.0,CHN,Asia,China,2021-06-05,100601.0,52.0,40.286,4636.0,0.0,1.12,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
501,51.0,CHN,Asia,China,2021-06-06,100630.0,29.0,37.429,4636.0,0.0,1.1,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
502,20.0,CHN,Asia,China,2021-06-07,100681.0,51.0,41.0,4636.0,0.0,1.1,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
503,28.0,CHN,Asia,China,2021-06-08,100701.0,20.0,38.714,4636.0,0.0,1.07,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
504,47.0,CHN,Asia,China,2021-06-09,100729.0,28.0,37.143,4636.0,0.0,1.09,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
505,56.0,CHN,Asia,China,2021-06-10,100776.0,47.0,38.429,4636.0,0.0,1.12,66.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
506,59.0,CHN,Asia,China,2021-06-11,100832.0,56.0,40.429,4636.0,0.0,1.13,69.91,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
507,34.0,CHN,Asia,China,2021-06-12,100891.0,59.0,41.429,4636.0,0.0,1.13,69.91,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
508,41.0,CHN,Asia,China,2021-06-13,100925.0,34.0,42.143,4636.0,0.0,1.08,69.91,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
509,45.0,CHN,Asia,China,2021-06-14,100966.0,41.0,40.714,4636.0,0.0,1.07,69.91,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
510,53.0,CHN,Asia,China,2021-06-15,101011.0,45.0,44.286,4636.0,0.0,1.09,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
511,43.0,CHN,Asia,China,2021-06-16,101064.0,53.0,47.857,4636.0,0.0,1.1,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
512,50.0,CHN,Asia,China,2021-06-17,101107.0,43.0,47.286,4636.0,0.0,1.07,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
513,62.0,CHN,Asia,China,2021-06-18,101157.0,50.0,46.429,4636.0,0.0,1.05,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
514,28.0,CHN,Asia,China,2021-06-19,101219.0,62.0,46.857,4636.0,0.0,1.03,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
515,40.0,CHN,Asia,China,2021-06-20,101247.0,28.0,46.0,4636.0,0.0,0.97,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
516,42.0,CHN,Asia,China,2021-06-21,101287.0,40.0,45.857,4636.0,0.0,0.96,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
517,25.0,CHN,Asia,China,2021-06-22,101329.0,42.0,45.429,4636.0,0.0,0.95,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
518,35.0,CHN,Asia,China,2021-06-23,101354.0,25.0,41.429,4636.0,0.0,0.93,78.24,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
519,43.0,CHN,Asia,China,2021-06-24,101389.0,35.0,40.286,4636.0,0.0,0.94,74.54,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
520,35.0,CHN,Asia,China,2021-06-25,101432.0,43.0,39.286,4636.0,0.0,0.94,74.54,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
521,41.0,CHN,Asia,China,2021-06-26,101467.0,35.0,35.429,4636.0,0.0,0.94,74.54,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
